Longitude,Latitude,datetime,UHI Index
-73.937625,40.85343833,24-07-2021 15:55,1.021874456
-73.93769333,40.85345667,24-07-2021 15:55,1.021874456
-73.93777,40.85347333,24-07-2021 15:55,1.021874456
-73.95186,40.82721167,24-07-2021 15:30,1.046035939
-73.95180167,40.82719167,24-07-2021 15:30,1.046035939
-73.95172333,40.82716833,24-07-2021 15:30,1.046035939
-73.95164167,40.82714167,24-07-2021 15:30,1.046035939
-73.951565,40.82711333,24-07-2021 15:30,1.037381079
-73.95148333,40.82708333,24-07-2021 15:30,1.037381079
-73.95139667,40.82705333,24-07-2021 15:30,1.03305365
-73.95130667,40.82702333,24-07-2021 15:30,1.03305365
-73.95121167,40.82699333,24-07-2021 15:30,1.02872622
-73.95113167,40.82695333,24-07-2021 15:30,1.02872622
-73.95106,40.82691667,24-07-2021 15:30,1.02439879
-73.95099333,40.82688667,24-07-2021 15:30,1.02439879
-73.95093833,40.826855,24-07-2021 15:30,1.02439879
-73.95088333,40.82683,24-07-2021 15:30,1.02439879
-73.95070833,40.82667833,24-07-2021 15:30,1.02007136
-73.95069167,40.82666,24-07-2021 15:30,1.02007136
-73.949655,40.82611167,24-07-2021 15:31,1.02007136
-73.94959333,40.82608667,24-07-2021 15:31,1.02007136
-73.951825,40.822355,24-07-2021 15:34,1.020311773
-73.95188,40.82236833,24-07-2021 15:34,1.020311773
-73.95812833,40.82145,24-07-2021 15:36,1.022715901
-73.958175,40.82142333,24-07-2021 15:36,1.022715901
-73.958265,40.82131333,24-07-2021 15:36,1.020552186
-73.95622167,40.813505,24-07-2021 15:39,1.01874909
-73.95618833,40.81355333,24-07-2021 15:39,1.01874909
-73.95615167,40.81359667,24-07-2021 15:39,1.01874909
-73.95611333,40.81363667,24-07-2021 15:39,1.01874909
-73.95608,40.81367,24-07-2021 15:39,1.01874909
-73.95605,40.81369167,24-07-2021 15:39,1.01874909
-73.955995,40.81374333,24-07-2021 15:39,1.020912805
-73.95595833,40.81378167,24-07-2021 15:39,1.020912805
-73.95592,40.81382667,24-07-2021 15:39,1.025240235
-73.95588167,40.813875,24-07-2021 15:39,1.025240235
-73.95584333,40.81391833,24-07-2021 15:39,1.025240235
-73.95581167,40.81396333,24-07-2021 15:39,1.025240235
-73.95578667,40.81400167,24-07-2021 15:39,1.020912805
-73.955765,40.814035,24-07-2021 15:39,1.020912805
-73.95575333,40.81406167,24-07-2021 15:39,1.02307652
-73.95575,40.81407833,24-07-2021 15:39,1.02307652
-73.95576333,40.814155,24-07-2021 15:40,1.02307652
-73.95577667,40.81418,24-07-2021 15:40,1.020912805
-73.95579333,40.81420167,24-07-2021 15:40,1.020912805
-73.95581333,40.81422167,24-07-2021 15:40,1.020912805
-73.95583167,40.81424,24-07-2021 15:40,1.020912805
-73.95585167,40.81426,24-07-2021 15:40,1.01874909
-73.95587,40.814285,24-07-2021 15:40,1.01874909
-73.95589167,40.81431167,24-07-2021 15:40,1.020912805
-73.95591167,40.814335,24-07-2021 15:40,1.020912805
-73.95592833,40.81436167,24-07-2021 15:40,1.01874909
-73.95595,40.814395,24-07-2021 15:40,1.01874909
-73.95597,40.81442,24-07-2021 15:40,1.020912805
-73.95599167,40.81444167,24-07-2021 15:40,1.020912805
-73.95601167,40.814465,24-07-2021 15:40,1.01874909
-73.95603167,40.81449167,24-07-2021 15:40,1.01874909
-73.95605,40.81451167,24-07-2021 15:40,1.01874909
-73.95607,40.814535,24-07-2021 15:40,1.01874909
-73.95620833,40.81469667,24-07-2021 15:40,1.025240235
-73.95623833,40.81474667,24-07-2021 15:40,1.025240235
-73.956275,40.81479,24-07-2021 15:40,1.025240235
-73.95631167,40.81482833,24-07-2021 15:40,1.025240235
-73.95634667,40.81487333,24-07-2021 15:40,1.025240235
-73.95638167,40.81491667,24-07-2021 15:40,1.025240235
-73.95641,40.81495167,24-07-2021 15:40,1.025240235
-73.95643833,40.81499,24-07-2021 15:40,1.025240235
-73.95646333,40.81502667,24-07-2021 15:40,1.02740395
-73.95650833,40.81510333,24-07-2021 15:40,1.020912805
-73.956545,40.815145,24-07-2021 15:40,1.020912805
-73.95658833,40.81518667,24-07-2021 15:40,1.025360441
-73.95663333,40.815235,24-07-2021 15:40,1.025360441
-73.95666833,40.81528333,24-07-2021 15:40,1.021033011
-73.956695,40.81532,24-07-2021 15:40,1.021033011
-73.95675167,40.81543833,24-07-2021 15:41,1.027524156
-73.95676833,40.81547333,24-07-2021 15:41,1.021033011
-73.95679167,40.81551167,24-07-2021 15:41,1.021033011
-73.956825,40.81555,24-07-2021 15:41,1.018869297
-73.95690833,40.81564,24-07-2021 15:41,1.018869297
-73.95584333,40.818705,24-07-2021 15:42,1.018989503
-73.95579667,40.818685,24-07-2021 15:42,1.018989503
-73.95366667,40.81201,24-07-2021 15:51,1.019710741
-73.95370167,40.811955,24-07-2021 15:51,1.019710741
-73.95373333,40.81189667,24-07-2021 15:51,1.019710741
-73.95377,40.81184,24-07-2021 15:51,1.019710741
-73.95381333,40.81178333,24-07-2021 15:51,1.019710741
-73.95385833,40.81173167,24-07-2021 15:51,1.019710741
-73.95390333,40.81168333,24-07-2021 15:51,1.019710741
-73.95394167,40.81163833,24-07-2021 15:51,1.019710741
-73.953975,40.81159667,24-07-2021 15:51,1.019710741
-73.954005,40.81156167,24-07-2021 15:51,1.019710741
-73.95274667,40.81063667,24-07-2021 15:52,1.019951154
-73.95271,40.810645,24-07-2021 15:52,1.019951154
-73.952675,40.810665,24-07-2021 15:52,1.019951154
-73.95263,40.81070333,24-07-2021 15:52,1.019951154
-73.95258833,40.81074333,24-07-2021 15:52,1.024278584
-73.95255,40.81078833,24-07-2021 15:52,1.024278584
-73.95251667,40.81083167,24-07-2021 15:52,1.019951154
-73.95249167,40.81087167,24-07-2021 15:52,1.019951154
-73.95247,40.81091167,24-07-2021 15:52,1.024278584
-73.952445,40.81095,24-07-2021 15:52,1.024278584
-73.95242167,40.810985,24-07-2021 15:52,1.022114869
-73.95228,40.81107333,24-07-2021 15:53,1.026442299
-73.95224,40.81113333,24-07-2021 15:53,1.022114869
-73.95220333,40.811195,24-07-2021 15:53,1.022114869
-73.95213,40.81131833,24-07-2021 15:53,1.019951154
-73.95208167,40.81137833,24-07-2021 15:53,1.019951154
-73.95203167,40.81144167,24-07-2021 15:53,1.019951154
-73.95107667,40.81252333,24-07-2021 15:53,1.019951154
-73.95099167,40.812575,24-07-2021 15:53,1.019951154
-73.95012667,40.81213333,24-07-2021 15:54,1.022235075
-73.9501,40.81212,24-07-2021 15:54,1.022235075
-73.95006667,40.81210333,24-07-2021 15:54,1.026562505
-73.95002833,40.81208667,24-07-2021 15:54,1.026562505
-73.94998833,40.81206833,24-07-2021 15:54,1.02439879
-73.94994667,40.81205167,24-07-2021 15:54,1.02439879
-73.94990333,40.81204167,24-07-2021 15:54,1.02007136
-73.949855,40.812045,24-07-2021 15:54,1.02007136
-73.94981,40.81207667,24-07-2021 15:54,1.02007136
-73.94976833,40.81211833,24-07-2021 15:54,1.02007136
-73.94973333,40.81216,24-07-2021 15:54,1.022235075
-73.94970167,40.8122,24-07-2021 15:54,1.022235075
-73.94961333,40.81233167,24-07-2021 15:54,1.02007136
-73.949585,40.81237667,24-07-2021 15:54,1.02007136
-73.94950833,40.81254167,24-07-2021 15:54,1.02007136
-73.94946833,40.81261,24-07-2021 15:54,1.02007136
-73.94942667,40.81268167,24-07-2021 15:54,1.02007136
-73.949375,40.81275167,24-07-2021 15:54,1.02007136
-73.94932167,40.812825,24-07-2021 15:54,1.02007136
-73.94926833,40.812905,24-07-2021 15:54,1.02007136
-73.94861667,40.81377333,24-07-2021 15:55,1.02007136
-73.94856,40.81384167,24-07-2021 15:55,1.02007136
-73.94850667,40.81391167,24-07-2021 15:55,1.022235075
-73.948455,40.813985,24-07-2021 15:55,1.022235075
-73.948405,40.81406167,24-07-2021 15:55,1.02439879
-73.94834333,40.81412333,24-07-2021 15:55,1.02439879
-73.94824,40.81423167,24-07-2021 15:55,1.022235075
-73.94819333,40.81427833,24-07-2021 15:55,1.022355282
-73.94815667,40.81432333,24-07-2021 15:55,1.020191567
-73.94812,40.81436333,24-07-2021 15:55,1.020191567
-73.94808667,40.81440167,24-07-2021 15:55,1.020191567
-73.94805833,40.81444167,24-07-2021 15:55,1.020191567
-73.94803667,40.81446833,24-07-2021 15:55,1.022355282
-73.94793,40.81448333,24-07-2021 15:55,1.022355282
-73.94789167,40.81448667,24-07-2021 15:55,1.020191567
-73.94785833,40.81448667,24-07-2021 15:55,1.020191567
-73.947825,40.81448167,24-07-2021 15:55,1.024518996
-73.947785,40.81446667,24-07-2021 15:55,1.024518996
-73.947735,40.81445,24-07-2021 15:55,1.022355282
-73.94768167,40.81442667,24-07-2021 15:55,1.022355282
-73.94763667,40.81438667,24-07-2021 15:55,1.022355282
-73.947585,40.81434833,24-07-2021 15:55,1.022355282
-73.94751833,40.81431667,24-07-2021 15:55,1.020191567
-73.94745,40.81428333,24-07-2021 15:55,1.020191567
-73.94737667,40.81424667,24-07-2021 15:55,1.020191567
-73.94729167,40.81421667,24-07-2021 15:55,1.020191567
-73.94560333,40.81301667,24-07-2021 15:57,1.020311773
-73.94563,40.81298167,24-07-2021 15:57,1.020311773
-73.94570167,40.81287833,24-07-2021 15:57,1.020311773
-73.94574,40.81281833,24-07-2021 15:57,1.020311773
-73.94578667,40.81275333,24-07-2021 15:57,1.020311773
-73.94776667,40.80870333,24-07-2021 15:59,1.020552186
-73.94768667,40.80866833,24-07-2021 15:59,1.020552186
-73.9476,40.80863167,24-07-2021 15:59,1.029207045
-73.947515,40.808595,24-07-2021 15:59,1.029207045
-73.94742667,40.80855667,24-07-2021 15:59,1.027043331
-73.947335,40.80852167,24-07-2021 15:59,1.027043331
-73.94725,40.80848833,24-07-2021 15:59,1.03137076
-73.94718333,40.80845833,24-07-2021 15:59,1.03137076
-73.94712167,40.80843333,24-07-2021 15:59,1.033534475
-73.94707167,40.80841,24-07-2021 15:59,1.033534475
-73.94702167,40.80839,24-07-2021 15:59,1.03137076
-73.946975,40.80837333,24-07-2021 15:59,1.03137076
-73.94692667,40.80835167,24-07-2021 15:59,1.024879616
-73.946875,40.80832333,24-07-2021 15:59,1.024879616
-73.94681833,40.80829667,24-07-2021 15:59,1.027043331
-73.94675,40.80827333,24-07-2021 15:59,1.027043331
-73.94669167,40.80824667,24-07-2021 15:59,1.022715901
-73.94664167,40.808225,24-07-2021 15:59,1.022715901
-73.94660667,40.80821167,24-07-2021 15:59,1.027043331
